"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Barbara Stanisława CHROBAK - nr na liście 1";"Krzysztof MARKOWSKI - nr na liście 2";"Janusz Kazimierz CIOŁCZYK - nr na liście 3";"Krzysztof Edward PEROŃ - nr na liście 4";"Jan BOSAK - nr na liście 5";"Anna Jadwiga SPORYSZKIEWICZ - nr na liście 6";"Andrzej Marek DUDA - nr na liście 7";"Paweł DRATWA - nr na liście 8";"Stanisław Antoni BORÓWKA - nr na liście 9";"Marcin Grzegorz GÓRALCZYK - nr na liście 10";"Anna Grażyna KAŁUŻA - nr na liście 11";"Ewa Bogusława PARADZIŃSKA - nr na liście 12";"Ewa Barbara JANIK - nr na liście 13";"Cezary Adam DOBROWOLSKI - nr na liście 14";"Agata Elżbieta BEBEŃCA - nr na liście 15";"Eliza Maria LABOCHA - nr na liście 16";"Tomasz Adam KMITA - nr na liście 17";"Stanisław DĄBROWA - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Ewa Danuta MALIK - nr na liście 1";"Waldemar Franciszek ANDZEL - nr na liście 2";"Robert Piotr WARWAS - nr na liście 3";"Danuta Czesława NOWICKA - nr na liście 4";"Maria MATERLA - nr na liście 5";"Marcin Henryk KOZIK - nr na liście 6";"Małgorzata Wioletta ZARYCHTA-SURÓWKA - nr na liście 7";"Zbigniew Józef PIĄTEK - nr na liście 8";"Bożena Grażyna SZYDLIK - nr na liście 9";"Kazimierz Czesław WILK - nr na liście 10";"Lena Marzena WARDENGA - nr na liście 11";"Maciej Daniel DERELA - nr na liście 12";"Beata Elżbieta CIEŚLIK - nr na liście 13";"Paweł Ludwik SZOPA - nr na liście 14";"Ewa Irena TRAWCZYŃSKA - nr na liście 15";"Zenon Zygmunt GŁĄB - nr na liście 16";"Łukasz CURYŁO - nr na liście 17";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Włodzimierz CZARZASTY - nr na liście 1";"Rafał Jan ADAMCZYK - nr na liście 2";"Anita Kornelia ZIEGLER-CHAMIELEC - nr na liście 3";"Wojciech Marcin NITWINKO - nr na liście 4";"Łukasz Karol LITEWKA - nr na liście 5";"Magdalena Monika KOT - nr na liście 6";"Wacław Michał CHUDZIKIEWICZ - nr na liście 7";"Marta DZIUBKA - nr na liście 8";"Adrian Paweł KUŹNICKI - nr na liście 9";"Ewa Katarzyna PÓŁTORAK - nr na liście 10";"Małgorzata ŁUBEK - nr na liście 11";"Marcin Rafał GŁADKOWSKI - nr na liście 12";"Anna Ewa FILIK - nr na liście 13";"Aleksandra Maria GRANAT - nr na liście 14";"Damian Leszek ŁUKASIK - nr na liście 15";"Urszula CZAJER - nr na liście 16";"Łukasz Rafał CIASTOŃ - nr na liście 17";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jerzy Jan JANOSKA - nr na liście 1";"Marcin Czesław KOLCZYK - nr na liście 2";"Waldemar SIKORA - nr na liście 3";"Grzegorz Ryszard OLEKSIEWICZ - nr na liście 4";"Artur Karol JAKÓBIK - nr na liście 5";"Olga Kinga KLARCZYŃSKA - nr na liście 6";"Monika Mirella KRZYŻAK - nr na liście 7";"Jagoda Magda KOCLĘGA - nr na liście 8";"Renata Aleksandra CYGAN - nr na liście 9";"Ryszard Zbigniew MIZDRA - nr na liście 10";"Wojciech Andrzej GRABOWSKI - nr na liście 11";"Dominika Agnieszka SURMIK - nr na liście 12";"Robert Paweł CIEŚLIK - nr na liście 13";"Małgorzata Halina DĄBROWSKA - nr na liście 14";"Magdalena Ilona LOREK - nr na liście 15";"Ewelina Magdalena GOREL - nr na liście 16";"Sylwia OSIAL - nr na liście 17";"Krzysztof Adam PAŁKA - nr na liście 18";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Wojciech Paweł SAŁUGA - nr na liście 1";"Barbara DOLNIAK - nr na liście 2";"Mateusz Andrzej BOCHENEK - nr na liście 3";"Anna Ewa NEMŚ - nr na liście 4";"Marek Romuald WĘGRZYNOWICZ - nr na liście 5";"Bożena Irena ŁAPAJ - nr na liście 6";"Maciej Artur KLIMEK - nr na liście 7";"Teresa Mieczysława KOSMALA-GĄSIOR - nr na liście 8";"Marcin Jakub ZAPART - nr na liście 9";"Paweł SZCZEPANEK - nr na liście 10";"Ryszard Tadeusz MILEJ - nr na liście 11";"Jarosław Jacek SOCHACKI - nr na liście 12";"Renata Janina SOLIPIWKO - nr na liście 13";"Ewa Barbara SKOTALCZYK - nr na liście 14";"Marcin Bernard JANECZEK - nr na liście 15";"Małgorzata Agata OCHĘDUSZKO-LUDWIK - nr na liście 16";"Elżbieta Joanna LIEGMANN - nr na liście 17";"Jolanta Izabela MOĆKO - nr na liście 18"
"8347-bc7e-5639-7fc9-a851-b61f-eb9e-3678";"247501";"32";"51";"miasto";"stały";"Szkoła Podstawowa Nr 13 (dawny Zespół Szkół Ogólnokształcących Nr 9), ul. Jedności 7, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"950";"1050";"293";"657";"1";"4";"0";"0";"0";"0";"0";"0";"0";"657";"0";"0";"657";"5";"1";"4";"0";"652";"27";"17";"0";"0";"1";"3";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"191";"113";"20";"19";"4";"4";"3";"1";"1";"2";"1";"1";"1";"1";"13";"1";"1";"5";"169";"72";"8";"3";"16";"55";"2";"0";"4";"2";"2";"1";"0";"0";"2";"0";"1";"1";"44";"22";"6";"3";"0";"2";"2";"2";"0";"3";"1";"0";"0";"0";"0";"2";"0";"1";"0";"221";"34";"85";"86";"6";"1";"0";"0";"3";"0";"2";"0";"0";"1";"1";"0";"0";"0";"2"
"a423-3f41-d33a-0f73-28a7-6fba-008b-cbde";"247501";"32";"52";"miasto";"stały";"Warsztaty Terapii Zajęciowej przy TPD, ul. Jodłowa 1, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1750";"1912";"594";"1156";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1156";"0";"0";"1156";"20";"12";"8";"0";"1136";"51";"21";"3";"3";"0";"9";"2";"3";"2";"0";"0";"1";"0";"2";"0";"3";"1";"0";"1";"448";"268";"44";"53";"11";"6";"15";"8";"3";"3";"4";"1";"1";"5";"14";"0";"2";"10";"255";"98";"20";"5";"39";"70";"4";"0";"5";"0";"8";"1";"0";"0";"1";"1";"1";"2";"47";"22";"4";"3";"1";"3";"0";"0";"0";"0";"2";"1";"0";"4";"0";"1";"1";"4";"1";"335";"23";"116";"158";"12";"2";"0";"1";"0";"0";"2";"0";"0";"4";"6";"0";"0";"4";"7"
"3208-6155-23c8-09a3-ea4c-12b0-b88b-5ff2";"247501";"32";"53";"miasto";"stały";"Przedszkole Miejskie Nr 54, ul. Kalinowa 115a, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1700";"1874";"467";"1233";"0";"4";"0";"0";"0";"0";"0";"0";"0";"1233";"0";"0";"1233";"8";"3";"5";"0";"1225";"55";"19";"2";"2";"0";"10";"0";"4";"1";"0";"4";"7";"0";"1";"1";"0";"2";"0";"2";"471";"287";"47";"39";"10";"7";"22";"7";"4";"5";"7";"2";"2";"4";"21";"0";"2";"5";"284";"120";"23";"10";"45";"61";"9";"0";"5";"0";"3";"0";"1";"0";"3";"1";"2";"1";"56";"29";"3";"4";"2";"2";"1";"0";"0";"2";"0";"5";"3";"1";"1";"2";"1";"0";"0";"359";"42";"122";"160";"14";"9";"2";"3";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"3"
"e9d5-099a-eccc-0b7e-4855-fd53-e06b-e45f";"247501";"32";"54";"miasto";"stały";"Szkoła Podstawowa Nr 29, ul. Zagłębiowska 25, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1700";"1836";"604";"1096";"2";"4";"0";"0";"0";"0";"0";"0";"0";"1096";"0";"0";"1096";"12";"10";"2";"0";"1084";"35";"9";"4";"2";"3";"11";"0";"2";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"379";"247";"32";"24";"12";"6";"10";"3";"7";"8";"2";"1";"3";"6";"7";"2";"0";"9";"269";"111";"30";"6";"24";"75";"4";"0";"6";"1";"2";"3";"1";"1";"3";"1";"0";"1";"71";"42";"3";"4";"4";"1";"1";"0";"1";"3";"0";"1";"1";"1";"1";"0";"0";"2";"6";"330";"28";"110";"151";"11";"7";"1";"4";"0";"0";"2";"0";"0";"6";"3";"0";"1";"1";"5"
"1e7a-ce0e-b3fa-d83a-2a0d-1355-1f7f-20d2";"247501";"32";"55";"miasto";"stały";"Zespół Szkolno-Przedszkolny ""Modrzejów"" (dawna Szkoła Podstawowa Nr 11 ""Modrzejów""), ul. Orląt Lwowskich 2, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"600";"665";"188";"412";"2";"2";"0";"0";"0";"0";"0";"0";"0";"412";"0";"0";"412";"9";"4";"5";"0";"403";"15";"6";"0";"1";"0";"3";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"2";"0";"0";"152";"100";"19";"5";"9";"0";"5";"3";"0";"1";"2";"1";"0";"2";"5";"0";"0";"0";"97";"47";"5";"7";"6";"21";"1";"0";"2";"1";"4";"1";"1";"0";"0";"0";"1";"0";"25";"10";"6";"1";"0";"1";"2";"1";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"114";"26";"26";"54";"2";"0";"1";"1";"0";"1";"0";"0";"2";"0";"0";"0";"0";"1";"0"
"93ec-6db6-c17d-6ad6-773d-754f-990c-ebbc";"247501";"32";"56";"miasto";"stały";"Szkoła Podstawowa Nr 15, ul. Wojska Polskiego 84, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1850";"2040";"626";"1224";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1221";"0";"0";"1221";"10";"4";"6";"0";"1211";"49";"25";"1";"0";"1";"11";"1";"1";"0";"1";"1";"2";"0";"2";"1";"1";"0";"0";"1";"475";"286";"32";"43";"18";"9";"7";"11";"8";"10";"1";"3";"3";"5";"21";"2";"4";"12";"262";"128";"20";"4";"30";"61";"8";"1";"1";"0";"2";"0";"2";"0";"2";"1";"0";"2";"84";"45";"8";"6";"0";"5";"4";"1";"1";"4";"0";"0";"0";"2";"1";"1";"0";"1";"5";"341";"53";"145";"122";"7";"1";"0";"1";"0";"1";"1";"0";"1";"0";"3";"1";"1";"3";"1"
"a32c-4627-3e9c-6cba-7c91-81db-3c79-3e01";"247501";"32";"57";"miasto";"stały";"Szkoła Podstawowa Nr 15 (dawne Gimnazjum Nr 1), ul. Wojska Polskiego 86, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1700";"1867";"555";"1145";"1";"2";"1";"1";"0";"0";"0";"0";"1";"1146";"1";"0";"1146";"11";"9";"2";"0";"1135";"42";"9";"2";"0";"0";"16";"0";"4";"0";"2";"4";"1";"1";"2";"0";"0";"0";"1";"0";"423";"271";"31";"43";"14";"8";"14";"3";"4";"4";"0";"3";"1";"4";"11";"2";"2";"8";"282";"149";"16";"10";"26";"60";"1";"0";"3";"0";"8";"0";"1";"3";"2";"0";"2";"1";"81";"43";"11";"3";"2";"3";"2";"1";"2";"4";"0";"3";"0";"0";"1";"3";"0";"0";"3";"307";"35";"111";"137";"10";"1";"2";"1";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"4"
"c1be-b0f9-aa51-ba00-4fdc-4843-9651-5138";"247501";"32";"58";"miasto";"stały";"Przedszkole Miejskie Nr 20, ul. Śliwki 38, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1649";"1800";"604";"1045";"0";"6";"0";"0";"0";"0";"0";"0";"0";"1045";"0";"0";"1045";"13";"8";"5";"0";"1032";"55";"13";"5";"0";"2";"26";"0";"1";"3";"0";"0";"1";"1";"2";"0";"0";"1";"0";"0";"379";"230";"39";"33";"10";"9";"14";"3";"11";"1";"7";"1";"1";"5";"10";"1";"1";"3";"239";"127";"11";"9";"23";"48";"8";"0";"3";"0";"3";"1";"2";"1";"2";"0";"1";"0";"74";"40";"2";"7";"1";"6";"3";"1";"1";"0";"0";"4";"1";"8";"0";"0";"0";"0";"0";"285";"32";"114";"120";"9";"2";"1";"2";"0";"0";"0";"0";"0";"2";"1";"0";"0";"1";"1"
"1402-4672-bb2b-1605-8c49-e8ca-c8c7-afd4";"247501";"32";"59";"miasto";"stały";"Punkt Kancelarii Ogólnej Urzędu Miejskiego w Sosnowcu, ul. Wojska Polskiego 25 - 27, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1550";"1676";"586";"964";"0";"0";"0";"0";"0";"0";"0";"0";"0";"964";"0";"0";"964";"9";"7";"2";"0";"955";"88";"19";"0";"0";"0";"66";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"382";"242";"35";"24";"11";"9";"14";"12";"7";"2";"1";"1";"0";"3";"16";"1";"0";"4";"198";"82";"7";"3";"36";"56";"5";"0";"1";"1";"3";"0";"0";"0";"1";"1";"2";"0";"48";"29";"2";"3";"0";"3";"0";"2";"1";"4";"2";"1";"0";"0";"0";"1";"0";"0";"0";"239";"42";"71";"107";"5";"1";"1";"1";"1";"1";"3";"0";"0";"0";"4";"1";"0";"0";"1"
"7c8f-1802-8891-31b7-f796-2222-217b-261b";"247501";"32";"60";"miasto";"stały";"Szkoła Podstawowa Nr 21, ul. Zawodzie 34, 41-208 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"900";"995";"260";"640";"0";"2";"0";"0";"0";"0";"0";"0";"0";"640";"0";"0";"640";"5";"1";"4";"0";"635";"33";"9";"2";"1";"2";"12";"0";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"199";"119";"17";"22";"10";"3";"6";"3";"3";"2";"2";"2";"1";"3";"3";"0";"0";"3";"142";"83";"8";"5";"15";"22";"3";"0";"3";"0";"0";"0";"1";"0";"0";"0";"2";"0";"47";"23";"6";"2";"0";"0";"0";"4";"0";"3";"0";"1";"1";"1";"0";"0";"0";"3";"3";"214";"38";"88";"73";"5";"0";"0";"0";"0";"0";"1";"0";"0";"2";"2";"1";"0";"4";"0"
"05c1-463b-f8bb-2ed0-16a0-12a6-6ec4-f776";"247501";"32";"61";"miasto";"stały";"Szkoła Podstawowa Nr 20, ul. gen. Władysława Andersa 66, 41-200 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1350";"1504";"466";"884";"2";"5";"0";"0";"0";"0";"0";"0";"0";"883";"0";"0";"883";"7";"2";"5";"0";"876";"30";"10";"3";"0";"0";"5";"1";"1";"0";"0";"0";"3";"0";"2";"0";"0";"0";"2";"3";"285";"176";"22";"26";"15";"7";"8";"1";"0";"0";"1";"3";"0";"3";"12";"2";"0";"9";"244";"121";"17";"7";"25";"58";"5";"0";"3";"0";"4";"0";"1";"1";"0";"1";"0";"1";"47";"27";"1";"0";"0";"4";"1";"0";"0";"4";"0";"2";"1";"1";"1";"2";"0";"0";"3";"270";"18";"102";"116";"19";"1";"2";"0";"1";"0";"6";"0";"0";"1";"1";"0";"3";"0";"0"
"93d0-a93c-16a6-bece-3059-3cc6-442a-e4da";"247501";"32";"62";"miasto";"stały";"Hala Widowiskowo-Sportowa, ul. Braci Mieroszewskich 91, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"900";"964";"307";"593";"0";"0";"0";"0";"0";"0";"0";"0";"0";"593";"0";"0";"593";"4";"4";"0";"0";"589";"25";"11";"3";"2";"1";"0";"0";"1";"0";"0";"2";"1";"0";"0";"2";"0";"0";"2";"0";"220";"111";"25";"52";"4";"0";"7";"3";"2";"1";"1";"0";"1";"3";"3";"1";"1";"5";"189";"51";"5";"1";"3";"118";"2";"0";"4";"0";"0";"0";"0";"0";"0";"2";"1";"2";"40";"19";"9";"0";"0";"2";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"2";"1";"1";"115";"11";"51";"29";"13";"0";"1";"3";"0";"3";"1";"0";"0";"0";"2";"0";"0";"0";"1"
"752c-6122-8094-9f0e-1b08-6d15-8dfa-b8e7";"247501";"32";"63";"miasto";"stały";"Przedszkole Miejskie Nr 38, ul. Bolesława Krzywoustego 6, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1250";"1370";"331";"919";"0";"5";"0";"0";"0";"0";"0";"0";"0";"919";"0";"0";"919";"7";"6";"1";"0";"912";"39";"14";"2";"1";"1";"2";"1";"3";"0";"0";"4";"4";"1";"4";"0";"1";"0";"1";"0";"302";"177";"30";"47";"8";"1";"6";"3";"3";"3";"4";"0";"0";"2";"8";"2";"1";"7";"312";"77";"6";"11";"7";"194";"3";"0";"1";"1";"4";"1";"1";"1";"0";"0";"0";"5";"28";"14";"1";"2";"1";"2";"2";"2";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"231";"27";"114";"53";"14";"4";"0";"5";"1";"0";"1";"0";"0";"3";"2";"2";"3";"1";"1"
"fb5e-1579-3788-6f64-e751-7c4a-3d9b-c6a2";"247501";"32";"64";"miasto";"stały";"Szkoła Podstawowa Nr 23, ul. Władysława Jagiełły 3, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1451";"1575";"495";"956";"0";"2";"0";"0";"0";"0";"0";"0";"0";"956";"0";"0";"956";"7";"4";"3";"0";"949";"31";"13";"2";"1";"2";"5";"0";"1";"0";"0";"0";"2";"1";"1";"0";"1";"0";"1";"1";"325";"174";"45";"51";"7";"5";"6";"2";"11";"6";"1";"1";"2";"6";"1";"1";"0";"6";"331";"73";"11";"9";"9";"217";"2";"0";"2";"1";"1";"0";"0";"0";"3";"0";"1";"2";"48";"26";"1";"1";"0";"0";"6";"0";"2";"2";"1";"1";"2";"0";"2";"1";"0";"1";"2";"214";"28";"82";"73";"11";"6";"1";"2";"1";"1";"1";"0";"1";"0";"2";"0";"3";"1";"1"
"94c2-0e0f-4c01-fadd-f36d-9d93-5446-d2dd";"247501";"32";"65";"miasto";"stały";"Szkoła Podstawowa Nr 9, ul. Braci Mieroszewskich 54, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1150";"1275";"341";"809";"0";"3";"0";"0";"0";"0";"0";"0";"0";"809";"0";"0";"809";"5";"4";"1";"0";"804";"23";"8";"1";"1";"1";"3";"2";"0";"0";"0";"4";"3";"0";"0";"0";"0";"0";"0";"0";"308";"190";"20";"50";"4";"1";"14";"4";"5";"2";"5";"3";"0";"4";"2";"1";"1";"2";"268";"81";"18";"7";"12";"140";"4";"0";"3";"0";"1";"0";"1";"0";"0";"0";"0";"1";"47";"25";"5";"1";"0";"2";"1";"3";"1";"0";"1";"4";"0";"0";"0";"3";"1";"0";"0";"158";"7";"64";"71";"8";"0";"1";"0";"0";"0";"1";"0";"0";"2";"1";"1";"0";"1";"1"
"2727-5711-befd-fdc3-bc12-7005-d911-fca6";"247501";"32";"66";"miasto";"stały";"Przedszkole Miejskie Nr 59, ul. Jana Długosza 11a, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"2100";"2264";"543";"1557";"2";"4";"1";"1";"0";"0";"0";"0";"1";"1558";"1";"0";"1558";"23";"22";"1";"0";"1535";"56";"33";"8";"1";"2";"1";"1";"1";"0";"0";"6";"0";"0";"1";"0";"1";"0";"0";"1";"523";"300";"63";"74";"6";"4";"12";"10";"8";"2";"6";"9";"2";"5";"10";"1";"2";"9";"466";"100";"28";"9";"20";"283";"2";"0";"4";"0";"3";"0";"1";"1";"2";"2";"5";"6";"96";"48";"15";"3";"2";"6";"4";"4";"0";"3";"0";"3";"0";"3";"0";"3";"0";"0";"2";"394";"38";"165";"134";"25";"14";"0";"1";"1";"0";"4";"0";"2";"3";"5";"0";"0";"1";"1"
"9112-c594-c50c-f067-6d34-e658-6dcc-134a";"247501";"32";"67";"miasto";"stały";"Przedszkole Miejskie Nr 39, ul. Romana Dmowskiego 18a, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1650";"1811";"518";"1132";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1132";"0";"0";"1132";"11";"2";"9";"0";"1121";"30";"12";"1";"2";"0";"1";"0";"2";"0";"1";"3";"3";"0";"2";"1";"1";"0";"0";"1";"442";"249";"37";"84";"10";"3";"29";"3";"8";"4";"1";"0";"0";"5";"2";"1";"0";"6";"345";"114";"18";"3";"20";"171";"6";"0";"5";"1";"1";"1";"0";"1";"0";"0";"2";"2";"57";"20";"10";"0";"4";"1";"4";"0";"3";"1";"1";"0";"1";"3";"2";"3";"0";"1";"3";"247";"32";"112";"70";"17";"4";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"0";"2";"1"
"6cb4-cfc5-6a21-c1ae-b8d7-ebc1-51da-9eb3";"247501";"32";"68";"miasto";"stały";"IX Liceum Ogólnokształcące (dawne Gimnazjum Nr 9), ul. Jana Dormana 9a, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1950";"2159";"587";"1363";"1";"6";"0";"0";"0";"0";"0";"0";"0";"1363";"0";"0";"1363";"14";"8";"6";"0";"1349";"38";"19";"3";"0";"1";"0";"1";"3";"1";"1";"0";"4";"1";"0";"1";"0";"0";"0";"3";"436";"230";"35";"68";"9";"7";"23";"8";"6";"6";"8";"2";"0";"5";"17";"2";"0";"10";"395";"117";"15";"2";"19";"220";"1";"0";"3";"0";"6";"0";"0";"2";"1";"4";"2";"3";"90";"46";"8";"1";"1";"5";"5";"0";"1";"4";"2";"4";"0";"3";"4";"1";"0";"3";"2";"390";"39";"202";"100";"22";"7";"4";"0";"0";"3";"4";"0";"1";"3";"1";"0";"1";"0";"3"
"1b1c-7ee6-0ed4-4f7b-a740-4fbc-56ba-b003";"247501";"32";"69";"miasto";"stały";"Zespół Szkół Ogólnokształcących Nr 5, Sosnowiec, Zagórze ul. Bohaterów Monte Cassino 46, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1750";"1938";"717";"1033";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1033";"0";"0";"1033";"12";"8";"4";"0";"1021";"30";"18";"1";"1";"1";"1";"0";"1";"2";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"392";"203";"30";"60";"8";"3";"34";"4";"8";"2";"5";"2";"1";"12";"8";"0";"3";"9";"311";"67";"8";"6";"20";"199";"5";"0";"2";"0";"1";"0";"0";"1";"1";"0";"1";"0";"53";"30";"5";"2";"1";"3";"1";"0";"0";"0";"1";"2";"3";"3";"1";"0";"0";"1";"0";"235";"31";"97";"62";"27";"4";"1";"3";"0";"1";"3";"0";"0";"1";"0";"0";"2";"1";"2"
"6116-44e9-038a-6199-f04d-ed57-fa9c-1dbc";"247501";"32";"70";"miasto";"stały";"Zespół Szkół Ogólnokształcących Nr 5, Sosnowiec, Zagórze ul. Bohaterów Monte Cassino 46, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1402";"1513";"435";"967";"0";"4";"1";"1";"0";"0";"0";"0";"1";"968";"1";"0";"968";"11";"5";"6";"0";"957";"30";"11";"3";"1";"3";"3";"3";"0";"0";"0";"2";"2";"0";"1";"0";"0";"0";"1";"0";"386";"208";"25";"53";"7";"2";"39";"2";"6";"3";"5";"0";"3";"12";"11";"3";"1";"6";"256";"61";"8";"8";"21";"147";"2";"1";"3";"0";"1";"0";"0";"2";"1";"1";"0";"0";"53";"32";"4";"1";"0";"1";"1";"0";"2";"1";"0";"1";"1";"4";"3";"1";"0";"1";"0";"232";"24";"110";"67";"13";"4";"2";"0";"0";"1";"2";"0";"1";"4";"0";"1";"2";"1";"0"
"dd05-8274-440b-546c-1b8d-ef32-b7ab-d90c";"247501";"32";"71";"miasto";"stały";"Przedszkole Miejskie Nr 43, Sosnowiec, Zagórze ul. Bohaterów Monte Cassino 46, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1000";"1097";"303";"697";"0";"1";"0";"0";"0";"0";"0";"0";"0";"697";"0";"0";"697";"6";"3";"3";"0";"691";"23";"10";"2";"0";"2";"1";"0";"0";"1";"0";"2";"0";"0";"4";"0";"0";"0";"0";"1";"275";"150";"15";"48";"12";"2";"18";"1";"5";"0";"1";"3";"2";"8";"7";"0";"0";"3";"176";"54";"15";"5";"8";"85";"4";"0";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"41";"19";"4";"1";"1";"2";"0";"1";"2";"2";"0";"2";"2";"2";"0";"0";"0";"1";"2";"176";"19";"62";"69";"16";"5";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0"
"bec5-b120-eeae-6e2b-3ea3-2a13-1960-0c61";"247501";"32";"72";"miasto";"stały";"Zespół Szkół Ogólnokształcących Nr 14, Sosnowiec, Zagórze ul. Stefana Kisielewskiego 4b, 41-219 Sosnowiec";"m. Sosnowiec";"Sosnowiec";"śląskie";"1450";"1595";"365";"1085";"2";"8";"0";"0";"0";"0";"0";"0";"0";"1085";"0";"0";"1085";"3";"2";"1";"0";"1082";"24";"8";"2";"0";"0";"4";"0";"2";"0";"0";"4";"1";"0";"1";"1";"0";"1";"0";"0";"443";"274";"21";"71";"8";"3";"14";"4";"4";"0";"4";"3";"3";"8";"12";"4";"2";"8";"279";"113";"14";"4";"16";"120";"4";"0";"3";"0";"1";"0";"1";"0";"3";"0";"0";"0";"51";"20";"3";"2";"2";"0";"4";"3";"0";"4";"0";"4";"1";"1";"2";"0";"0";"1";"4";"285";"35";"95";"121";"19";"4";"1";"4";"2";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0"
